"customer_id","customer_name","birth_year","birth_month","gender","address","address_2","city","state_abv","zip_code","per_capita_income_for_zip_code","customer_annual_income"
1259,"Justin Ortiz",1935,5,"Male","2116 Second Drive",NULL,"Dinuba","CA","93618",13194,17016
1260,"Valentino Jones",1997,7,"Male","449 Washington Street",NULL,"Lexington","OK","73051",15966,32557
1261,"Cannon Johnson",1972,6,"Male","77931 Lincoln Avenue",NULL,"Loganville","GA","30052",21556,43954
1262,"Raylan Morris",1964,2,"Male","438 Seventh Avenue",NULL,"Indianapolis","IN","46256",31114,63439
1263,"Darrell Howard",1947,1,"Male","471 Ocean Boulevard",NULL,"Farmington","MO","63640",17707,34067
1264,"Owen Anwar",1972,12,"Male","148 Hillside Boulevard",NULL,"Lincoln","IL","62656",17510,35699
1265,"Roger Kelley",1991,9,"Male","919 Washington Drive",NULL,"Westlake","OH","44145",36610,74644
1266,"Cataleya Reed",1993,4,"Female","8709 Fifth Street",NULL,"Jenison","MI","49428",20773,42348
1267,"Kiera Wood",1931,1,"Female","796 West Lane",NULL,"Torrance","CA","90503",31496,68010
1268,"Meadow Martinez",1932,8,"Female","673 11th Drive",NULL,"Saint Paul","MN","55123",38514,60652
1269,"Piper Garcia",1981,1,"Female","6301 Hillside Avenue",NULL,"Los Angeles","CA","90022",13485,27494
1270,"Juan Edwards",1988,4,"Male","8446 Catherine Drive","698","Bakersfield","CA","93306",19023,38788
1271,"Maxine Torres",1962,6,"Female","3196 Elm Boulevard","4","Saint Charles","IL","60174",33847,69007
1272,"Rhys Faraday",1976,4,"Male","385 Pine Drive",NULL,"Newport","RI","2840",24194,49328
1273,"Maggie Faraday",1954,12,"Female","35187 West Lane",NULL,"Santa Barbara","CA","93109",33097,35404
1274,"Hadley Davis",1985,3,"Female","480 Ocean View Boulevard",NULL,"Lakeside","CA","92040",22740,46361
1275,"Darrell Gomez",1965,4,"Male","1416 Bayview Avenue",NULL,"Gainesville","FL","32608",25767,52538
1276,"Amina Torres",1947,1,"Female","835 Main Street","36","Brooklyn","NY","11216",19652,31317
1277,"Lucca Thompson",1991,10,"Male","7933 Plum Lane","78","Pomona","CA","91768",16025,32676
1278,"Jaiden Powell",1987,2,"Male","6174 East Street",NULL,"Portland","OR","97213",26647,54333
1279,"Briggs Campbell",1953,7,"Male","338 Littlewood Street","88","Lawrenceville","GA","30043",24252,57383
1280,"Wayne Morales",1975,3,"Male","704 Third Avenue",NULL,"Danielsville","GA","30633",15726,32064
1281,"Ember Merkel",1966,5,"Female","810 Summit Lane",NULL,"Cambridge","MD","21613",16852,34361
1282,"Davian Ortiz",1960,9,"Male","350 Jefferson Boulevard",NULL,"Inglewood","CA","90302",18476,28245
1283,"Kason Neufelder",1993,3,"Male","4693 Essex Street","3","Rapid City","SD","57703",18816,38363
1284,"Kyrie Martinez",1926,9,"Male","748 Martin Luther King Street","91","Bronx","NY","10456",12475,10782
1285,"Winnie Ortiz",1933,7,"Female","406 El Camino Boulevard",NULL,"Richmond","VT","5477",26951,35685
1286,"Anne Cox",1971,2,"Female","916 Birch Drive",NULL,"Naples","FL","34109",25006,50984
1287,"Clare Foster",1971,9,"Female","76 Lexington Boulevard","6458","Iowa City","IA","52240",23238,47374
1288,"Rey Lee",1986,3,"Male","632 Pine Drive",NULL,"Cordova","TN","38016",27474,56018
1289,"Rylie Campbell",1996,6,"Female","427 Martin Luther King Street","3","Spring","TX","77389",35807,73011
1290,"Thea Johnson",1960,6,"Female","1892 Catherine Street",NULL,"Cave City","KY","42127",13456,27439
1291,"Phoenix Sanders",1984,11,"Female","4346 El Camino Boulevard","5","Jacksonville","FL","32222",20710,42229
1292,"Lillian Kelly",1965,9,"Female","780 Ocean Avenue",NULL,"Gloucester","VA","23061",21040,42900
1293,"Frankie Allen",1959,8,"Male","513 Tenth Avenue",NULL,"Wichita","KS","67204",19224,39191
1294,"Brennan Johnson",2001,6,"Male","3033 Maple Lane",NULL,"Mc Lean","VA","22101",62840,128123
1295,"Clyde Wright",1951,9,"Male","26 El Camino Street",NULL,"Zion Grove","PA","17985",20340,41473
1296,"Andy Bell",1943,8,"Male","772 Lexington Street","2","Delphos","OH","45833",18287,37829
1297,"Daniella Robinson",1998,8,"Female","3701 Birch Street",NULL,"Lansing","MI","48911",16954,34568
1298,"Adrian Perez",1948,6,"Male","2786 Forest Lane","7","Springfield","OH","45506",14342,29243
1299,"Aaliyah Martin",1976,4,"Female","113 Burns Lane",NULL,"Pensacola","FL","32504",22247,45360
1300,"Bailee Nguyen",1989,8,"Female","387 Plum Avenue",NULL,"Wenonah","NJ","8090",26193,53407
1301,"Dakota Martinez",1998,9,"Female","1241 11th Boulevard",NULL,"Rosemead","CA","91770",16101,32829
1302,"Joseph Sanchez",1951,4,"Male","344 Washington Drive","895","Gretna","LA","70056",20042,39832
1303,"Emerson Rogers",1988,9,"Female","256 Jefferson Street",NULL,"Henrico","VA","23231",21602,44041
1304,"Markus Masvidal",1940,10,"Male","1699 West Lane",NULL,"Mentor","OH","44060",24878,29517
1305,"Annika Rivera",1969,4,"Female","8886 Little Creek Street","1","Edgerton","WI","53534",21348,43529
1306,"Landen Martinez",1966,5,"Male","852 Tenth Boulevard",NULL,"Clarksville","IN","47129",16097,32820
1307,"Javion Stewart",1950,11,"Male","385 Maple Street",NULL,"San Mateo","CA","94404",47524,96901
1308,"Cason Thomas",1959,11,"Male","933 Valley Lane",NULL,"Murphys","CA","95247",16448,33540
1309,"Augustine Turner",1993,3,"Male","2519 Park Boulevard",NULL,"Hutchinson","MN","55350",20699,42201
1310,"Liliana Anderson",1979,3,"Female","159 Plum Avenue",NULL,"New Bremen","OH","45869",24227,49396
1311,"Butch Labelle",1971,9,"Male","6606 Oak Drive",NULL,"Oakdale","LA","71463",16816,34287
1312,"Sylvia Thomas",1980,4,"Female","251 Main Lane",NULL,"Kokomo","IN","46901",16794,34241
1313,"Nickolas Fisher",1980,2,"Male","8475 Essex Lane","4","Columbus","OH","43204",17778,36247
1314,"Conner Ross",1956,11,"Male","8414 Tenth Drive",NULL,"Sioux Falls","SD","57110",25692,52380
1315,"Jamison Fernandez",2002,2,"Male","4485 Plum Lane","207","Gloversville","NY","12078",17027,34716
1316,"Adrien Rogers",1934,12,"Male","8651 Seventh Street",NULL,"North Bend","OR","97459",16738,38194
1317,"Emerson Wilson",1956,1,"Male","894 Ocean Avenue",NULL,"Easton","PA","18042",21005,42831
1318,"Jazmin Clark",1939,10,"Female","4259 East Lane",NULL,"Lancaster","PA","17603",19945,34819
1319,"Jeffery Richardson",1956,9,"Male","4117 Fifth Avenue",NULL,"Brooklyn","NY","11232",16985,34637
1320,"Savanna Peterson",1969,7,"Female","415 Elm Street","7044","Hamtramck","MI","48212",8658,17657
1321,"Byron Leroux",1941,2,"Male","9983 Park Drive","6","Bluffton","SC","29910",21679,30434
1322,"Alayna Ward",1996,4,"Female","1 Sixth Boulevard",NULL,"Tacoma","WA","98466",23366,47639
1323,"Lyric Lewis",1987,12,"Female","3535 West Drive","90","Los Angeles","CA","90023",12557,25603
1324,"Jaxton Adams",1963,5,"Male","4943 Martin Luther King Lane",NULL,"Kissimmee","FL","34743",13964,28476
1325,"Reed Williams",1953,3,"Male","703 West Drive",NULL,"Alamo","TX","78516",10091,20577
1326,"Harlan Faraday",1955,7,"Male","37 River Boulevard",NULL,"Bowling Green","KY","42101",14839,30252
1327,"Ryan Anwar",1972,8,"Female","1532 Birch Drive","10","Grand Junction","CO","81506",24115,49169
1328,"Santos Wright",1927,10,"Male","31 Hillside Lane",NULL,"Tucson","AZ","85711",17460,24960
1329,"Giuliana Moore",1975,8,"Female","66 Plum Avenue",NULL,"Zephyrhills","FL","33540",15187,30967
1330,"Clay Murphy",1969,4,"Male","4480 Hillside Avenue","6","Round Lake","IL","60073",22578,46039
1331,"Brooklyn Reed",1969,12,"Female","773 12th Street",NULL,"Oshkosh","WI","54901",19573,39911
1332,"Leandro Ryan",1997,8,"Male","152 Sixth Avenue",NULL,"Tyler","TX","75703",27948,56984
1333,"Ryan Russell",1970,2,"Male","952 Valley Avenue","8","Crossville","TN","38555",13708,27952
1334,"Elise Howard",1997,6,"Female","394 Essex Boulevard",NULL,"Fort Lauderdale","FL","33327",42160,85954
1335,"Regina Turner",1940,8,"Female","6337 Spruce Street",NULL,"Lakeville","MN","55044",34186,57824
1336,"Yareli Macron",1991,1,"Female","21 Lafayette Drive","46","Campbellsport","WI","53010",21579,43996
1337,"Shepherd James",1978,12,"Male","7662 Mountain View Boulevard",NULL,"Roseville","CA","95678",25476,51943
1338,"Jaziel Bailey",1985,12,"Male","2707 Main Boulevard","937","Memphis","TN","38117",33974,69270
1339,"Laurel Gao",1970,8,"Female","4480 Essex Drive",NULL,"Summerville","SC","29485",21769,44383
1340,"Bryan Walker",1937,3,"Male","19176 Grant Drive",NULL,"Richmond","VA","23226",43827,92368
1341,"Mavis Johnson",1967,11,"Female","68 Sixth Avenue",NULL,"Chandler","TX","75758",17886,36472
1342,"Zander Moore",2001,6,"Male","876 Main Avenue",NULL,"Northampton","MA","1060",25442,51873
1343,"Marcelo Gao",1972,11,"Male","37845 Main Street",NULL,"Keller","TX","76248",0,3
1344,"Braden Labelle",1975,7,"Male","7485 Seventh Street",NULL,"Saint Johnsbury","VT","5819",18069,36843
1345,"Maison Davis",1993,9,"Male","9249 Third Lane","274","Port Saint Lucie","FL","34986",18946,38634
1346,"Drew Green",1990,12,"Male","7109 Rose Street",NULL,"Thomasville","NC","27360",16642,33933
1347,"Ryan Cruz",1992,7,"Male","288 North Lane",NULL,"Fishers","IN","46038",31270,63760
1348,"Neil Moore",1967,1,"Male","270 Plum Street",NULL,"Elk Grove","CA","95624",25949,52904
1349,"Jayde Faraday",2002,1,"Female","38 Fifth Street",NULL,"New Baltimore","MI","48051",23297,47501
1350,"Sophia Hill",1960,9,"Female","420 Littlewood Drive","1","Raceland","LA","70394",20521,41845
1351,"Amayah Bell",1963,6,"Female","6295 Summit Drive",NULL,"Temple City","CA","91780",22008,44875
1352,"Sean Morris",1989,10,"Male","32 Fourth Drive",NULL,"Durham","NC","27712",28430,57969
1353,"Archer Faraday",1987,5,"Male","1867 Bayview Street",NULL,"Wilmore","KY","40390",15757,32128
1354,"Ashton Thompson",1973,2,"Male","4541 Hill Boulevard",NULL,"Harrison","MI","48625",11036,22505
1355,"Tara Long",1959,7,"Female","822 Lake Drive",NULL,"Miami","FL","33175",18828,38394
1356,"Carl Jackson",1989,3,"Male","640 Spruce Boulevard","10","Phoenix","AZ","85043",17165,34998
1357,"Foster Rivera",1961,8,"Male","845 Littlewood Boulevard",NULL,"Harbor City","CA","90710",22032,44924
1358,"Adalynn Young",1933,12,"Female","3631 Plum Boulevard",NULL,"Venus","TX","76084",19477,23371
1359,"Ashanti Fu",1959,5,"Female","378 Fourth Boulevard",NULL,"New Castle","IN","47362",16273,33178
1360,"Bellissima Martin",1987,8,"Female","58221 Main Drive","8563","Norman","OK","73071",20640,42084
1361,"Trenton Morales",1995,8,"Male","39289 Essex Street",NULL,"Corona","CA","92880",28049,57187
1362,"Zuri Xi",1973,6,"Female","7853 Grant Street","96","Alvin","TX","77511",21956,44768
1363,"Kyree Anwar",1929,12,"Male","73 Summit Street",NULL,"Kailua","HI","96734",26370,39214
1364,"Kolton Bailey",1947,1,"Male","80773 Essex Avenue",NULL,"Waukesha","WI","53188",27546,38809
1365,"Haven Sanchez",1964,10,"Female","4909 Maple Avenue","10","Pittsburgh","PA","15224",18392,37495
1366,"Pablo Hall",1970,4,"Male","227 Little Creek Street","258","Bristol","CT","6010",25405,51802
1367,"Katherine Walker",1954,11,"Female","422 Madison Lane",NULL,"Rockville Centre","NY","11570",48994,103294
1368,"Emory Cooper",2001,1,"Female","95 Main Avenue",NULL,"Dover","PA","17315",21400,43634
1369,"Augustus Martin",1970,2,"Male","280 Lake Avenue",NULL,"Morristown","TN","37814",17104,34868
1370,"Gemma Masvidal",1958,8,"Female","860 Martin Luther King Boulevard",NULL,"Gunter","TX","75058",24364,49677
1371,"Grady Xi",1952,9,"Male","486 West Boulevard",NULL,"Rainsville","AL","35986",15562,11029
1372,"Lyanna Cox",1980,7,"Female","2244 Mill Boulevard",NULL,"Union","NJ","7083",28993,59114
1373,"Paula Chen",1976,8,"Female","7874 Wessex Street",NULL,"Owego","NY","13827",19901,40576
1374,"Amber Jenkins",1942,5,"Female","8407 Littlewood Street",NULL,"Bradenton","FL","34207",13972,31555
1375,"Cristiano Lewis",1971,8,"Male","3248 Summit Lane",NULL,"Phoenix","AZ","85083",35727,72844
1376,"Corbin Price",1995,8,"Male","952 Plum Avenue",NULL,"Mobile","AL","36618",17267,35212
1377,"Annabel Leroux",1972,7,"Female","27 Third Avenue",NULL,"Blue Springs","MO","64015",24057,49045
1378,"Katelyn Johnson",1962,12,"Female","886 Plum Boulevard",NULL,"Ukiah","CA","95482",17899,12044
1379,"Jaxx Ward",1982,1,"Male","10 Norfolk Boulevard","10","Wichita","KS","67212",22638,46160
1380,"Thea King",1974,2,"Female","576 Martin Luther King Street",NULL,"Beaverton","OR","97005",21702,44249
1381,"Darius Taylor",1944,2,"Male","4937 Maple Lane",NULL,"Port Orchard","WA","98366",21219,30248
1382,"Trevor Bailey",1991,9,"Male","96707 East Boulevard",NULL,"Athens","AL","35614",16912,34487
1383,"Jolene Fox",1936,12,"Female","237 Hill Boulevard",NULL,"Wilmer","TX","75172",13917,22873
1384,"Jaziel Ross",1969,5,"Male","7037 Wessex Avenue",NULL,"Skiatook","OK","74070",21234,43290
1385,"Jazlynn Wood",1991,7,"Female","875 Plum Street",NULL,"De Soto","KS","66018",24982,50934
1386,"Eliezer Jones",1996,12,"Male","986 East Avenue","9","Fairfax","VA","22033",42884,87437
1387,"Hallie Leroux",1994,5,"Female","8199 Norfolk Avenue","801","Edgewood","MD","21040",21177,43178
1388,"Eliezer Bennett",1968,3,"Male","2227 Federal Lane",NULL,"Daytona Beach","FL","32117",13425,27372
1389,"Kaia Bennett",1986,8,"Female","19 Valley Stream Drive",NULL,"Circleville","OH","43113",18025,36755
1390,"Rory Nelson",1949,12,"Female","469 Grant Lane",NULL,"Albuquerque","NM","87120",24485,40189
1391,"Valentin Wilson",1991,1,"Male","338 Spruce Lane",NULL,"Avis","PA","17721",15708,32024
1392,"Daphne Collins",1985,5,"Female","100 Rose Lane",NULL,"Glen Cove","NY","11542",29426,59999
1393,"Harmoni Jackson",1942,5,"Female","239 West Drive",NULL,"Springfield","KY","40069",16521,22540
1394,"Alaina Howard",1981,4,"Female","6561 George Avenue",NULL,"Foristell","MO","63348",25756,52512
1395,"Zaylee Diaz",1975,12,"Female","5887 Seventh Lane","4298","Daly City","CA","94014",23752,48430
1396,"Kayden Peres",1984,1,"Male","152 West Drive",NULL,"Tacoma","WA","98403",31518,64262
1397,"Maleah Gonzalez",1971,8,"Female","716 Lake Avenue",NULL,"Houston","TX","77087",13862,28267
1398,"Tegan Fisher",1949,9,"Female","817 Ocean Avenue","36","Aurora","CO","80013",24849,45754
1399,"Alisa Abe",1939,4,"Female","7872 Oak Drive",NULL,"Danville","IL","61832",15755,16646
1400,"Elaine El-Mafouk",1984,3,"Female","3963 Essex Drive",NULL,"Alvin","TX","77511",21956,44766
1401,"Nancy Xi",1985,11,"Female","6427 12th Boulevard",NULL,"Eastlake","OH","44095",20155,41091
1402,"Armani Diaz",1976,5,"Male","441 River Street","5","Lake Havasu City","AZ","86404",14214,28983
1403,"Michael Allen",1972,7,"Male","318 Ninth Lane",NULL,"Waianae","HI","96792",17175,35016
1404,"Hannah Collins",1938,2,"Female","2303 12th Lane",NULL,"Lamesa","TX","79331",14989,23175
1405,"Emerald Burns",1970,3,"Female","211 Lexington Drive",NULL,"Lorain","OH","44052",14880,30340
1406,"Emma Gray",1981,9,"Female","2182 Martin Luther King Street","3","Plattsburgh","NY","12901",20177,41141
1407,"Salma Jones",1952,10,"Female","3667 Washington Avenue",NULL,"Saint Petersburg","FL","33704",34974,23533
1408,"Chana Bennett",1995,9,"Female","549 Ocean Boulevard",NULL,"Bronx","NY","10455",12939,26382
1409,"Cason Sanders",1990,7,"Male","7333 George Street",NULL,"Buckeye","AZ","85396",25449,51891
1410,"Austin Chen",1978,6,"Male","6389 El Camino Drive",NULL,"Great Barrington","MA","1230",21365,43560
1411,"Angelina Turner",1968,7,"Female","2920 11th Boulevard",NULL,"Gulf Shores","AL","36542",15553,31713
1412,"Jesus Baker",1990,8,"Male","506 Washington Lane","4","Orange","CA","92865",26180,53376
1413,"Violet Johnson",1961,11,"Female","3856 Valley Boulevard",NULL,"Joplin","MO","64801",16574,33793
1414,"Aya Ross",1948,5,"Female","391 South Street","7","Sanford","FL","32771",22585,38009
1415,"Bentlee Labelle",1979,12,"Male","69 Martin Luther King Street",NULL,"Monroe","CT","6468",37131,75711
1416,"Zahir Ward",1964,9,"Male","3570 North Boulevard","89","Lake Forest","CA","92630",30307,61793
1417,"Cecelia Burns",1988,10,"Female","7808 Lincoln Drive",NULL,"Ames","IA","50014",26190,53395
1418,"Kate Collins",1958,8,"Female","3987 11th Drive","7","Fayetteville","NC","28306",18316,37342
1419,"Florence King",1960,5,"Female","3179 Seventh Drive",NULL,"Houston","TX","77015",17359,35397
1420,"Mathias Gao",1967,4,"Male","304 Third Boulevard",NULL,"Parsippany","NJ","7054",34756,70862
1421,"Miranda Martinez",1957,1,"Female","99 Valley Stream Street",NULL,"Schenectady","NY","12309",30839,49569
1422,"Nico Miller",1990,11,"Male","556 Fourth Street",NULL,"Newton","KS","67114",18479,37677
1423,"Khloe Baker",1970,1,"Female","801 Mountain View Street","4","Federal Way","WA","98003",21756,44355
1424,"Alannah Gomez",1941,11,"Female","9911 Rose Street",NULL,"Trinidad","CA","95570",15296,22290
1425,"Raquel Russell",1987,4,"Female","8121 North Boulevard",NULL,"Dayton","KY","41074",17278,35227
1426,"Mckenna Bell",1946,9,"Female","8258 Jefferson Drive",NULL,"Camillus","NY","13031",24172,48750
1427,"Zyaire Bennett",1954,9,"Male","10 Third Avenue",NULL,"Burlingame","CA","94010",0,645
1428,"Lyric Ramirez",1979,11,"Female","2578 Park Boulevard",NULL,"Hope","IN","47246",18295,37299
1429,"Bill Merkel",1926,1,"Male","93 Lafayette Boulevard",NULL,"Windsor","CO","80550",27185,60080
1430,"Kimber Sanders",1968,3,"Female","5334 11th Avenue",NULL,"Odenville","AL","35120",20542,41886
1431,"Savannah Bennett",1973,2,"Female","892 Elm Street",NULL,"La Grange","IL","60525",34681,70711
1432,"Kenya Reed",1970,4,"Female","2350 Bayview Street","236","Fullerton","NE","68638",13582,27691
1433,"Maeve Phillips",1984,5,"Female","775 Essex Lane","6","Newark","DE","19713",22319,45508
1434,"Jaden Flores",1974,3,"Male","13 Lake Drive",NULL,"Columbia","PA","17512",19663,40093
1435,"Edward Farhad",1961,2,"Male","795 Tenth Street",NULL,"Garland","TX","75040",18408,37536
1436,"Gianna Cruz",2001,3,"Female","94 Lafayette Avenue",NULL,"Mililani","HI","96789",27576,56222
1437,"Maddox Gonzalez",1985,1,"Male","9853 Sussex Street",NULL,"Russellton","PA","15076",14798,30172
1438,"Paisley Perry",1973,2,"Female","675 Little Creek Drive","5","Brooklyn","NY","11222",25172,51330
1439,"Camille Lopez",1982,5,"Female","365 Ocean Lane",NULL,"Holden","MA","1520",31514,64252
1440,"Boston Peterson",1974,11,"Male","7044 Plum Street",NULL,"Greenbrier","AR","72058",19589,39942
1441,"Erika Ajami",1954,3,"Female","440 Maple Drive",NULL,"Orange","NJ","7050",18012,39077
1442,"Seth Butler",1970,6,"Male","6593 North Avenue",NULL,"Minneapolis","MN","55429",18660,38039
1443,"Finley Wilson",1996,8,"Female","361 Fourth Street","7","Lakeland","FL","33813",26325,53675
1444,"Jairo Xi",1945,2,"Male","3095 Eighth Drive","63","Grand Rapids","MI","49534",21663,42812
1445,"Russell Harris",1963,4,"Male","942 Lincoln Lane",NULL,"Los Angeles","CA","90002",11393,23231
1446,"Alvin Reed",2000,1,"Male","58 Bayview Street","8","Kennett","MO","63857",14824,30229
1447,"Amari Ortiz",1956,10,"Male","5159 Wessex Avenue",NULL,"Little Rock","AR","72209",13047,26600
1448,"Kalani Kelley",1987,11,"Female","13 Norfolk Avenue","26","Warwick","RI","2889",24424,49800
1449,"Cheyenne Morgan",1956,9,"Female","219 Ocean Avenue",NULL,"Bethlehem","PA","18015",24571,50696
1450,"Miles Sadr",1990,1,"Male","7051 West Drive",NULL,"Stanton","CA","90680",17564,35813
1451,"Christopher Ajami",1981,9,"Male","969 Lexington Lane",NULL,"Chattanooga","TN","37415",21988,44831
1452,"Sue Morales",1980,11,"Female","719 Third Lane","8780","Monroe Township","NJ","8831",29088,59313
